stage,metric,pack,layer,direction,position_group,mask_condition,scale,top_k,n,prompt_runs,main_rows,zeroing_rows,group_rows,mean,ci95_low,ci95_high,positive_frac,rank_mean
hidden_lattice,hidden_target_logit_effect,strict,22,restore,visual+answer,union_mask,1.0,,101,101,,,,3.7060933632425743,3.066212871287129,4.3233582147277225,0.9108910891089109,548.0990099009902
hidden_lattice,hidden_target_logit_effect,strict,22,restore,visual_span,answer_mask,1.0,,101,101,,,,1.3154006806930694,0.9719600866336634,1.7027769183168318,0.7821782178217822,585.2772277227723
hidden_lattice,hidden_target_logit_effect,strict,22,restore,visual_span,shifted_mask,1.0,,101,101,,,,0.6178836633663366,0.37592821782178215,0.8790222772277227,0.6039603960396039,36.04950495049505
hidden_lattice,hidden_target_logit_effect,strict,22,restore,visual_span,shuffled_mask,1.0,,101,101,,,,0.46132425742574257,0.22462871287128713,0.7196782178217822,0.5742574257425742,34.7029702970297
hidden_lattice,hidden_target_logit_effect,strict,22,restore,visual_span,union_mask,1.0,,101,101,,,,1.2520401454207921,0.9185295482673267,1.623201577970297,0.801980198019802,419.33663366336634
hidden_lattice,hidden_target_logit_effect,strict,23,corrupt,answer_adjacent,answer_mask,1.0,,101,101,,,,2.79269801980198,2.3304455445544554,3.2506188118811883,0.9108910891089109,144.53465346534654
hidden_lattice,hidden_target_logit_effect,strict,23,corrupt,answer_adjacent,shifted_mask,1.0,,101,101,,,,1.2332920792079207,0.885519801980198,1.5860148514851484,0.693069306930693,4.782178217821782
hidden_lattice,hidden_target_logit_effect,strict,23,corrupt,answer_adjacent,shuffled_mask,1.0,,101,101,,,,1.057549504950495,0.6794554455445545,1.4282178217821782,0.7029702970297029,3.8415841584158414
hidden_lattice,hidden_target_logit_effect,strict,23,corrupt,answer_adjacent,union_mask,1.0,,101,101,,,,2.588799504950495,2.1420173267326734,3.023824257425743,0.9108910891089109,65.70297029702971
hidden_lattice,hidden_target_logit_effect,strict,23,corrupt,top_hidden_delta,answer_mask,1.0,,101,101,,,,-0.07920792079207921,-0.21905940594059406,0.04764851485148515,0.4158415841584158,0.0297029702970297
hidden_lattice,hidden_target_logit_effect,strict,23,corrupt,top_hidden_delta,shifted_mask,1.0,,101,101,,,,0.04950495049504951,-0.050742574257425746,0.1608910891089109,0.46534653465346537,0.13861386138613863
hidden_lattice,hidden_target_logit_effect,strict,23,corrupt,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,0.05198019801980198,-0.0426980198019802,0.15655940594059406,0.42574257425742573,0.06930693069306931
hidden_lattice,hidden_target_logit_effect,strict,23,corrupt,top_hidden_delta,union_mask,1.0,,101,101,,,,-0.0049504950495049506,-0.15346534653465346,0.1311881188118812,0.48514851485148514,0.22772277227722773
hidden_lattice,hidden_target_logit_effect,strict,23,corrupt,visual+answer,answer_mask,1.0,,101,101,,,,3.453125,2.9344059405940595,3.9574566831683167,0.9207920792079208,190.88118811881188
hidden_lattice,hidden_target_logit_effect,strict,23,corrupt,visual+answer,shifted_mask,1.0,,101,101,,,,1.4969059405940595,1.0974628712871286,1.9195544554455446,0.6831683168316832,24.138613861386137
hidden_lattice,hidden_target_logit_effect,strict,23,corrupt,visual+answer,shuffled_mask,1.0,,101,101,,,,1.3978960396039604,0.9483292079207921,1.8304455445544554,0.693069306930693,23.900990099009903
hidden_lattice,hidden_target_logit_effect,strict,23,corrupt,visual+answer,union_mask,1.0,,101,101,,,,3.258972772277228,2.7465965346534653,3.7506188118811883,0.900990099009901,100.20792079207921
hidden_lattice,hidden_target_logit_effect,strict,23,corrupt,visual_span,answer_mask,1.0,,101,101,,,,0.3496287128712871,0.2073019801980198,0.5068069306930693,0.6534653465346535,0.5247524752475248
hidden_lattice,hidden_target_logit_effect,strict,23,corrupt,visual_span,shifted_mask,1.0,,101,101,,,,0.17017326732673269,0.05631188118811881,0.2939356435643564,0.48514851485148514,0.31683168316831684
hidden_lattice,hidden_target_logit_effect,strict,23,corrupt,visual_span,shuffled_mask,1.0,,101,101,,,,0.1813118811881188,0.04950495049504951,0.33353960396039606,0.49504950495049505,0.38613861386138615
hidden_lattice,hidden_target_logit_effect,strict,23,corrupt,visual_span,union_mask,1.0,,101,101,,,,0.4003712871287129,0.25804455445544555,0.5507425742574258,0.6831683168316832,0.5841584158415841
hidden_lattice,hidden_target_logit_effect,strict,23,restore,answer_adjacent,answer_mask,1.0,,101,101,,,,3.659228032178218,3.015315594059406,4.275371287128713,0.9207920792079208,861.990099009901
hidden_lattice,hidden_target_logit_effect,strict,23,restore,answer_adjacent,shifted_mask,1.0,,101,101,,,,1.462561881188119,0.9882425742574258,1.953279702970297,0.7029702970297029,38.20792079207921
hidden_lattice,hidden_target_logit_effect,strict,23,restore,answer_adjacent,shuffled_mask,1.0,,101,101,,,,1.1983292079207921,0.7051361386138614,1.6748143564356435,0.6534653465346535,37.16831683168317
hidden_lattice,hidden_target_logit_effect,strict,23,restore,answer_adjacent,union_mask,1.0,,101,101,,,,3.3478012840346536,2.7416460396039604,3.9168278155940595,0.9207920792079208,547.019801980198
hidden_lattice,hidden_target_logit_effect,strict,23,restore,top_hidden_delta,answer_mask,1.0,,101,101,,,,0.45991259282178215,0.2409112004950495,0.7059483292079208,0.7326732673267327,138.22772277227722
hidden_lattice,hidden_target_logit_effect,strict,23,restore,top_hidden_delta,shifted_mask,1.0,,101,101,,,,0.23576732673267325,0.11602722772277228,0.36633663366336633,0.5346534653465347,26.91089108910891
hidden_lattice,hidden_target_logit_effect,strict,23,restore,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,0.11386138613861387,-0.01639851485148515,0.25154702970297027,0.42574257425742573,27.237623762376238
hidden_lattice,hidden_target_logit_effect,strict,23,restore,top_hidden_delta,union_mask,1.0,,101,101,,,,0.43115234375,0.1897528620049505,0.6897286896658416,0.6039603960396039,135.8118811881188
hidden_lattice,hidden_target_logit_effect,strict,23,restore,visual+answer,answer_mask,1.0,,101,101,,,,4.0070003094059405,3.332920792079208,4.651570235148514,0.900990099009901,862.940594059406
hidden_lattice,hidden_target_logit_effect,strict,23,restore,visual+answer,shifted_mask,1.0,,101,101,,,,1.6327351485148516,1.1327351485148516,2.1284034653465347,0.693069306930693,38.82178217821782
hidden_lattice,hidden_target_logit_effect,strict,23,restore,visual+answer,shuffled_mask,1.0,,101,101,,,,1.4953589108910892,0.9709158415841584,2.004950495049505,0.6633663366336634,37.76237623762376
hidden_lattice,hidden_target_logit_effect,strict,23,restore,visual+answer,union_mask,1.0,,101,101,,,,3.7958210860148514,3.164913366336634,4.406559405940594,0.9108910891089109,548.1683168316831
hidden_lattice,hidden_target_logit_effect,strict,23,restore,visual_span,answer_mask,1.0,,101,101,,,,0.9086478960396039,0.6477413366336634,1.2203357054455446,0.7722772277227723,360.81188118811883
hidden_lattice,hidden_target_logit_effect,strict,23,restore,visual_span,shifted_mask,1.0,,101,101,,,,0.4003712871287129,0.2416460396039604,0.5659034653465347,0.5841584158415841,31.722772277227723
hidden_lattice,hidden_target_logit_effect,strict,23,restore,visual_span,shuffled_mask,1.0,,101,101,,,,0.3344678217821782,0.15439356435643564,0.5290841584158416,0.5346534653465347,32.504950495049506
hidden_lattice,hidden_target_logit_effect,strict,23,restore,visual_span,union_mask,1.0,,101,101,,,,0.905582843440594,0.6376856435643564,1.2195235148514851,0.7524752475247525,261.8910891089109
hidden_lattice,hidden_target_logit_effect,strict,24,corrupt,answer_adjacent,answer_mask,1.0,,101,101,,,,3.265625,2.7499226485148514,3.7592821782178216,0.8910891089108911,335.9306930693069
hidden_lattice,hidden_target_logit_effect,strict,24,corrupt,answer_adjacent,shifted_mask,1.0,,101,101,,,,1.3449876237623761,0.9573019801980198,1.7419554455445545,0.6831683168316832,6.732673267326732
hidden_lattice,hidden_target_logit_effect,strict,24,corrupt,answer_adjacent,shuffled_mask,1.0,,101,101,,,,1.1658415841584158,0.7462871287128713,1.5637376237623761,0.6732673267326733,5.267326732673268
hidden_lattice,hidden_target_logit_effect,strict,24,corrupt,answer_adjacent,union_mask,1.0,,101,101,,,,2.9957456683168315,2.520730198019802,3.4921875,0.900990099009901,172.16831683168317
hidden_lattice,hidden_target_logit_effect,strict,24,corrupt,top_hidden_delta,answer_mask,1.0,,101,101,,,,-0.07178217821782178,-0.20544554455445543,0.040222772277227724,0.4752475247524752,0.24752475247524752
hidden_lattice,hidden_target_logit_effect,strict,24,corrupt,top_hidden_delta,shifted_mask,1.0,,101,101,,,,0.07301980198019802,-0.03650990099009901,0.1967821782178218,0.49504950495049505,0.12871287128712872
hidden_lattice,hidden_target_logit_effect,strict,24,corrupt,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,0.043316831683168314,-0.043316831683168314,0.1318069306930693,0.42574257425742573,0.06930693069306931
hidden_lattice,hidden_target_logit_effect,strict,24,corrupt,top_hidden_delta,union_mask,1.0,,101,101,,,,-0.0525990099009901,-0.1943069306930693,0.07301980198019802,0.43564356435643564,0.1188118811881188
hidden_lattice,hidden_target_logit_effect,strict,24,corrupt,visual+answer,answer_mask,1.0,,101,101,,,,3.793904219523515,3.1958539603960396,4.379887646967822,0.900990099009901,466.9207920792079
hidden_lattice,hidden_target_logit_effect,strict,24,corrupt,visual+answer,shifted_mask,1.0,,101,101,,,,1.5216584158415842,1.0711633663366336,1.9811262376237624,0.6831683168316832,26.653465346534652
hidden_lattice,hidden_target_logit_effect,strict,24,corrupt,visual+answer,shuffled_mask,1.0,,101,101,,,,1.4248143564356435,0.9495668316831684,1.901918316831683,0.7029702970297029,24.861386138613863
hidden_lattice,hidden_target_logit_effect,strict,24,corrupt,visual+answer,union_mask,1.0,,101,101,,,,3.6034189356435644,3.031095297029703,4.151918316831683,0.900990099009901,244.44554455445544
hidden_lattice,hidden_target_logit_effect,strict,24,corrupt,visual_span,answer_mask,1.0,,101,101,,,,0.22462871287128713,0.1318069306930693,0.3292079207920792,0.6138613861386139,0.31683168316831684
hidden_lattice,hidden_target_logit_effect,strict,24,corrupt,visual_span,shifted_mask,1.0,,101,101,,,,0.12438118811881188,0.03217821782178218,0.2301980198019802,0.5148514851485149,0.13861386138613863
hidden_lattice,hidden_target_logit_effect,strict,24,corrupt,visual_span,shuffled_mask,1.0,,101,101,,,,0.09715346534653466,-0.006806930693069307,0.21349009900990099,0.4752475247524752,0.1188118811881188
hidden_lattice,hidden_target_logit_effect,strict,24,corrupt,visual_span,union_mask,1.0,,101,101,,,,0.2431930693069307,0.14047029702970298,0.35148514851485146,0.6138613861386139,0.25742574257425743
hidden_lattice,hidden_target_logit_effect,strict,24,restore,answer_adjacent,answer_mask,1.0,,101,101,,,,3.7396735767326734,3.0514000618811883,4.381922957920792,0.900990099009901,862.7821782178218
hidden_lattice,hidden_target_logit_effect,strict,24,restore,answer_adjacent,shifted_mask,1.0,,101,101,,,,1.4959777227722773,1.0179455445544554,1.9709158415841583,0.7326732673267327,38.42574257425743
hidden_lattice,hidden_target_logit_effect,strict,24,restore,answer_adjacent,shuffled_mask,1.0,,101,101,,,,1.2899133663366336,0.7930074257425742,1.770730198019802,0.6435643564356436,37.56435643564357
hidden_lattice,hidden_target_logit_effect,strict,24,restore,answer_adjacent,union_mask,1.0,,101,101,,,,3.5136428681930694,2.8969678217821784,4.107083462252476,0.900990099009901,547.9108910891089
hidden_lattice,hidden_target_logit_effect,strict,24,restore,top_hidden_delta,answer_mask,1.0,,101,101,,,,0.35778929455445546,0.16270884900990099,0.586981745049505,0.594059405940594,98.96039603960396
hidden_lattice,hidden_target_logit_effect,strict,24,restore,top_hidden_delta,shifted_mask,1.0,,101,101,,,,0.16367574257425743,0.05785891089108911,0.2744430693069307,0.49504950495049505,24.73267326732673
hidden_lattice,hidden_target_logit_effect,strict,24,restore,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,0.12995049504950495,0.007425742574257425,0.2589727722772277,0.48514851485148514,26.92079207920792
hidden_lattice,hidden_target_logit_effect,strict,24,restore,top_hidden_delta,union_mask,1.0,,101,101,,,,0.3398775912747525,0.12347230816831684,0.5839070235148515,0.6138613861386139,81.63366336633663
hidden_lattice,hidden_target_logit_effect,strict,24,restore,visual+answer,answer_mask,1.0,,101,101,,,,4.0070003094059405,3.335280012376238,4.6370668316831685,0.900990099009901,863.2475247524752
hidden_lattice,hidden_target_logit_effect,strict,24,restore,visual+answer,shifted_mask,1.0,,101,101,,,,1.6779084158415842,1.1803836633663367,2.1745049504950495,0.7029702970297029,38.76237623762376
hidden_lattice,hidden_target_logit_effect,strict,24,restore,visual+answer,shuffled_mask,1.0,,101,101,,,,1.4415222772277227,0.9195544554455446,1.948638613861386,0.6534653465346535,37.851485148514854
hidden_lattice,hidden_target_logit_effect,strict,24,restore,visual+answer,union_mask,1.0,,101,101,,,,3.76673692759901,3.118811881188119,4.375029006806931,0.9108910891089109,548.2376237623762
hidden_lattice,hidden_target_logit_effect,strict,24,restore,visual_span,answer_mask,1.0,,101,101,,,,0.6752011138613861,0.447865099009901,0.9419863861386139,0.7623762376237624,277.26732673267327
hidden_lattice,hidden_target_logit_effect,strict,24,restore,visual_span,shifted_mask,1.0,,101,101,,,,0.3347772277227723,0.19121287128712872,0.4814356435643564,0.5544554455445545,30.316831683168317
hidden_lattice,hidden_target_logit_effect,strict,24,restore,visual_span,shuffled_mask,1.0,,101,101,,,,0.2849628712871287,0.12747524752475248,0.44925742574257427,0.5742574257425742,31.485148514851485
hidden_lattice,hidden_target_logit_effect,strict,24,restore,visual_span,union_mask,1.0,,101,101,,,,0.7345490408415841,0.500377088490099,1.0015470297029703,0.7128712871287128,184.86138613861385
hidden_lattice,hidden_target_logit_effect,strict,25,corrupt,answer_adjacent,answer_mask,1.0,,101,101,,,,3.30286974009901,2.779896349009901,3.7873220915841586,0.9108910891089109,370.1188118811881
hidden_lattice,hidden_target_logit_effect,strict,25,corrupt,answer_adjacent,shifted_mask,1.0,,101,101,,,,1.386138613861386,1.000618811881188,1.7852722772277227,0.7029702970297029,5.534653465346534
hidden_lattice,hidden_target_logit_effect,strict,25,corrupt,answer_adjacent,shuffled_mask,1.0,,101,101,,,,1.2202970297029703,0.8056930693069307,1.6268564356435644,0.6831683168316832,4.3861386138613865
hidden_lattice,hidden_target_logit_effect,strict,25,corrupt,answer_adjacent,union_mask,1.0,,101,101,,,,3.018951113861386,2.536200495049505,3.5053372524752477,0.9306930693069307,163.990099009901
hidden_lattice,hidden_target_logit_effect,strict,25,corrupt,top_hidden_delta,answer_mask,1.0,,101,101,,,,0.07920792079207921,-0.07363861386138613,0.26175742574257427,0.45544554455445546,25.06930693069307
hidden_lattice,hidden_target_logit_effect,strict,25,corrupt,top_hidden_delta,shifted_mask,1.0,,101,101,,,,0.10891089108910891,0.023514851485148515,0.21472772277227722,0.45544554455445546,0.09900990099009901
hidden_lattice,hidden_target_logit_effect,strict,25,corrupt,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,0.09282178217821782,-0.0012376237623762376,0.21658415841584158,0.44554455445544555,0.0594059405940594
hidden_lattice,hidden_target_logit_effect,strict,25,corrupt,top_hidden_delta,union_mask,1.0,,101,101,,,,0.07178217821782178,-0.0922029702970297,0.26423267326732675,0.4752475247524752,20.306930693069308
hidden_lattice,hidden_target_logit_effect,strict,25,corrupt,visual+answer,answer_mask,1.0,,101,101,,,,3.8870571627475248,3.293297493811881,4.453598777846534,0.9108910891089109,511.970297029703
hidden_lattice,hidden_target_logit_effect,strict,25,corrupt,visual+answer,shifted_mask,1.0,,101,101,,,,1.6064356435643565,1.1531559405940595,2.077970297029703,0.693069306930693,28.603960396039604
hidden_lattice,hidden_target_logit_effect,strict,25,corrupt,visual+answer,shuffled_mask,1.0,,101,101,,,,1.4415222772277227,0.9597772277227723,1.9139851485148516,0.6534653465346535,28.396039603960396
hidden_lattice,hidden_target_logit_effect,strict,25,corrupt,visual+answer,union_mask,1.0,,101,101,,,,3.622795482673267,3.030940594059406,4.182162747524752,0.9207920792079208,275.3069306930693
hidden_lattice,hidden_target_logit_effect,strict,25,corrupt,visual_span,answer_mask,1.0,,101,101,,,,0.24133663366336633,0.13304455445544555,0.36695544554455445,0.6435643564356436,0.5148514851485149
hidden_lattice,hidden_target_logit_effect,strict,25,corrupt,visual_span,shifted_mask,1.0,,101,101,,,,0.12933168316831684,0.021658415841584157,0.2524752475247525,0.46534653465346537,0.42574257425742573
hidden_lattice,hidden_target_logit_effect,strict,25,corrupt,visual_span,shuffled_mask,1.0,,101,101,,,,0.1373762376237624,0.028465346534653466,0.26423267326732675,0.5247524752475248,0.37623762376237624
hidden_lattice,hidden_target_logit_effect,strict,25,corrupt,visual_span,union_mask,1.0,,101,101,,,,0.25742574257425743,0.13923267326732675,0.38923267326732675,0.6237623762376238,0.46534653465346537
hidden_lattice,hidden_target_logit_effect,strict,25,restore,answer_adjacent,answer_mask,1.0,,101,101,,,,3.871480507425743,3.169477103960396,4.518138923267327,0.9108910891089109,862.6435643564356
hidden_lattice,hidden_target_logit_effect,strict,25,restore,answer_adjacent,shifted_mask,1.0,,101,101,,,,1.5720915841584158,1.0974628712871286,2.042079207920792,0.6831683168316832,38.32673267326733
hidden_lattice,hidden_target_logit_effect,strict,25,restore,answer_adjacent,shuffled_mask,1.0,,101,101,,,,1.2979579207920793,0.8273514851485149,1.7883663366336633,0.6534653465346535,37.26732673267327
hidden_lattice,hidden_target_logit_effect,strict,25,restore,answer_adjacent,union_mask,1.0,,101,101,,,,3.6293606899752477,2.9829826732673266,4.231832069925742,0.900990099009901,547.7326732673267
hidden_lattice,hidden_target_logit_effect,strict,25,restore,top_hidden_delta,answer_mask,1.0,,101,101,,,,0.3808400371287129,0.1534266707920792,0.6421333539603961,0.5544554455445545,124.86138613861387
hidden_lattice,hidden_target_logit_effect,strict,25,restore,top_hidden_delta,shifted_mask,1.0,,101,101,,,,0.17543316831683167,0.0525990099009901,0.3060024752475248,0.504950495049505,25.554455445544555
hidden_lattice,hidden_target_logit_effect,strict,25,restore,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,0.09777227722772278,-0.005878712871287129,0.21844059405940594,0.4158415841584158,26.306930693069308
hidden_lattice,hidden_target_logit_effect,strict,25,restore,top_hidden_delta,union_mask,1.0,,101,101,,,,0.44963451423267325,0.20009862314356436,0.7116143254950495,0.5742574257425742,120.67326732673267
hidden_lattice,hidden_target_logit_effect,strict,25,restore,visual+answer,answer_mask,1.0,,101,101,,,,4.128287438118812,3.4286045792079207,4.788443688118812,0.8910891089108911,863.1782178217821
hidden_lattice,hidden_target_logit_effect,strict,25,restore,visual+answer,shifted_mask,1.0,,101,101,,,,1.7063737623762376,1.2060643564356435,2.192450495049505,0.693069306930693,38.81188118811881
hidden_lattice,hidden_target_logit_effect,strict,25,restore,visual+answer,shuffled_mask,1.0,,101,101,,,,1.4904084158415842,0.9579207920792079,2.015779702970297,0.6534653465346535,37.86138613861386
hidden_lattice,hidden_target_logit_effect,strict,25,restore,visual+answer,union_mask,1.0,,101,101,,,,3.861415145420792,3.2116336633663365,4.463209699876238,0.900990099009901,548.3663366336634
hidden_lattice,hidden_target_logit_effect,strict,25,restore,visual_span,answer_mask,1.0,,101,101,,,,0.7439085705445545,0.5191444925742574,1.0149481745049505,0.7326732673267327,247.24752475247524
hidden_lattice,hidden_target_logit_effect,strict,25,restore,visual_span,shifted_mask,1.0,,101,101,,,,0.25433168316831684,0.10334158415841584,0.4130569306930693,0.5247524752475248,31.287128712871286
hidden_lattice,hidden_target_logit_effect,strict,25,restore,visual_span,shuffled_mask,1.0,,101,101,,,,0.27320544554455445,0.10117574257425743,0.45544554455445546,0.5544554455445545,32.26732673267327
hidden_lattice,hidden_target_logit_effect,strict,25,restore,visual_span,union_mask,1.0,,101,101,,,,0.7537902227722773,0.5225189511138614,1.0302927753712872,0.7227722772277227,202.7029702970297
hidden_lattice,hidden_target_logit_effect,strict,26,corrupt,answer_adjacent,answer_mask,1.0,,101,101,,,,3.911084467821782,3.276144801980198,4.521232982673268,0.9207920792079208,701.5148514851485
hidden_lattice,hidden_target_logit_effect,strict,26,corrupt,answer_adjacent,shifted_mask,1.0,,101,101,,,,1.5708539603960396,1.1027227722772277,2.035272277227723,0.693069306930693,19.138613861386137
hidden_lattice,hidden_target_logit_effect,strict,26,corrupt,answer_adjacent,shuffled_mask,1.0,,101,101,,,,1.3932549504950495,0.8982054455445545,1.8613861386138615,0.7029702970297029,12.96039603960396
hidden_lattice,hidden_target_logit_effect,strict,26,corrupt,answer_adjacent,union_mask,1.0,,101,101,,,,3.639058632425743,3.0390625,4.220664449257426,0.9207920792079208,441.5049504950495
hidden_lattice,hidden_target_logit_effect,strict,26,corrupt,top_hidden_delta,answer_mask,1.0,,101,101,,,,0.14603960396039603,-0.02103960396039604,0.35798267326732675,0.26732673267326734,51.89108910891089
hidden_lattice,hidden_target_logit_effect,strict,26,corrupt,top_hidden_delta,shifted_mask,1.0,,101,101,,,,0.014232673267326733,-0.0024752475247524753,0.034653465346534656,0.2079207920792079,0.12871287128712872
hidden_lattice,hidden_target_logit_effect,strict,26,corrupt,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,0.006188118811881188,-0.006806930693069307,0.02042079207920792,0.18811881188118812,0.019801980198019802
hidden_lattice,hidden_target_logit_effect,strict,26,corrupt,top_hidden_delta,union_mask,1.0,,101,101,,,,0.08771658415841584,-0.054455445544554455,0.2721225247524752,0.24752475247524752,36.43564356435643
hidden_lattice,hidden_target_logit_effect,strict,26,corrupt,visual+answer,answer_mask,1.0,,101,101,,,,4.262685643564357,3.5693069306930694,4.914449257425742,0.9207920792079208,840.4257425742575
hidden_lattice,hidden_target_logit_effect,strict,26,corrupt,visual+answer,shifted_mask,1.0,,101,101,,,,1.7524752475247525,1.2568069306930694,2.2472153465346536,0.7029702970297029,37.97029702970297
hidden_lattice,hidden_target_logit_effect,strict,26,corrupt,visual+answer,shuffled_mask,1.0,,101,101,,,,1.5751856435643565,1.0646658415841583,2.0844678217821784,0.7029702970297029,36.663366336633665
hidden_lattice,hidden_target_logit_effect,strict,26,corrupt,visual+answer,union_mask,1.0,,101,101,,,,4.037496132425742,3.376489016089109,4.661625928217822,0.9306930693069307,559.6633663366337
hidden_lattice,hidden_target_logit_effect,strict,26,corrupt,visual_span,answer_mask,1.0,,101,101,,,,0.10148514851485149,0.06373762376237624,0.13861386138613863,0.504950495049505,0.31683168316831684
hidden_lattice,hidden_target_logit_effect,strict,26,corrupt,visual_span,shifted_mask,1.0,,101,101,,,,0.053836633663366336,0.021658415841584157,0.08787128712871287,0.37623762376237624,0.1485148514851485
hidden_lattice,hidden_target_logit_effect,strict,26,corrupt,visual_span,shuffled_mask,1.0,,101,101,,,,0.055074257425742575,0.02599009900990099,0.08601485148514851,0.40594059405940597,0.1188118811881188
hidden_lattice,hidden_target_logit_effect,strict,26,corrupt,visual_span,union_mask,1.0,,101,101,,,,0.11262376237623763,0.07549504950495049,0.15099009900990099,0.5841584158415841,0.26732673267326734
hidden_lattice,hidden_target_logit_effect,strict,26,restore,answer_adjacent,answer_mask,1.0,,101,101,,,,4.122099319306931,3.4296875,4.7806698638613865,0.9207920792079208,863.0990099009902
hidden_lattice,hidden_target_logit_effect,strict,26,restore,answer_adjacent,shifted_mask,1.0,,101,101,,,,1.660581683168317,1.1871905940594059,2.145730198019802,0.693069306930693,38.693069306930695
hidden_lattice,hidden_target_logit_effect,strict,26,restore,answer_adjacent,shuffled_mask,1.0,,101,101,,,,1.474319306930693,0.9616336633663366,1.974009900990099,0.6732673267326733,37.71287128712871
hidden_lattice,hidden_target_logit_effect,strict,26,restore,answer_adjacent,union_mask,1.0,,101,101,,,,3.928865640470297,3.2744430693069306,4.54646890470297,0.9207920792079208,548.2574257425742
hidden_lattice,hidden_target_logit_effect,strict,26,restore,top_hidden_delta,answer_mask,1.0,,101,101,,,,0.24156868811881188,0.055693069306930694,0.46248452970297027,0.46534653465346537,97.84158415841584
hidden_lattice,hidden_target_logit_effect,strict,26,restore,top_hidden_delta,shifted_mask,1.0,,101,101,,,,0.09251237623762376,0.03341584158415842,0.16027227722772278,0.26732673267326734,16.782178217821784
hidden_lattice,hidden_target_logit_effect,strict,26,restore,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,0.07301980198019802,0.013613861386138614,0.15068069306930693,0.2079207920792079,20.455445544554454
hidden_lattice,hidden_target_logit_effect,strict,26,restore,top_hidden_delta,union_mask,1.0,,101,101,,,,0.23230101330445543,0.06305596379950495,0.4223391089108911,0.44554455445544555,88.32673267326733
hidden_lattice,hidden_target_logit_effect,strict,26,restore,visual+answer,answer_mask,1.0,,101,101,,,,4.240292388613861,3.5383663366336635,4.910465655940594,0.9207920792079208,863.3663366336634
hidden_lattice,hidden_target_logit_effect,strict,26,restore,visual+answer,shifted_mask,1.0,,101,101,,,,1.7199876237623761,1.2323638613861385,2.218440594059406,0.693069306930693,38.82178217821782
hidden_lattice,hidden_target_logit_effect,strict,26,restore,visual+answer,shuffled_mask,1.0,,101,101,,,,1.546720297029703,1.0337252475247525,2.0482673267326734,0.6831683168316832,37.91089108910891
hidden_lattice,hidden_target_logit_effect,strict,26,restore,visual+answer,union_mask,1.0,,101,101,,,,4.050771581064357,3.3743811881188117,4.687838412747524,0.9306930693069307,548.4851485148515
hidden_lattice,hidden_target_logit_effect,strict,26,restore,visual_span,answer_mask,1.0,,101,101,,,,0.3541924504950495,0.2244740099009901,0.4985303217821782,0.6633663366336634,141.14851485148515
hidden_lattice,hidden_target_logit_effect,strict,26,restore,visual_span,shifted_mask,1.0,,101,101,,,,0.16120049504950495,0.07456683168316831,0.2555693069306931,0.3564356435643564,20.465346534653467
hidden_lattice,hidden_target_logit_effect,strict,26,restore,visual_span,shuffled_mask,1.0,,101,101,,,,0.19956683168316833,0.10581683168316831,0.30754950495049505,0.5148514851485149,24.84158415841584
hidden_lattice,hidden_target_logit_effect,strict,26,restore,visual_span,union_mask,1.0,,101,101,,,,0.40457727413366334,0.2602297339108911,0.559280244430693,0.6534653465346535,119.43564356435644
hidden_lattice,hidden_target_logit_effect,strict,27,corrupt,answer_adjacent,answer_mask,1.0,,101,101,,,,1.068069306930693,0.7908415841584159,1.327970297029703,0.7623762376237624,5.326732673267327
hidden_lattice,hidden_target_logit_effect,strict,27,corrupt,answer_adjacent,shifted_mask,1.0,,101,101,,,,0.3849009900990099,0.20668316831683167,0.5649752475247525,0.5544554455445545,1.316831683168317
hidden_lattice,hidden_target_logit_effect,strict,27,corrupt,answer_adjacent,shuffled_mask,1.0,,101,101,,,,0.3087871287128713,0.12685643564356436,0.4938118811881188,0.5841584158415841,1.0198019801980198
hidden_lattice,hidden_target_logit_effect,strict,27,corrupt,answer_adjacent,union_mask,1.0,,101,101,,,,0.9913366336633663,0.7079207920792079,1.2568069306930694,0.7425742574257426,4.574257425742574
hidden_lattice,hidden_target_logit_effect,strict,27,corrupt,top_hidden_delta,answer_mask,1.0,,101,101,,,,0.0,0.0,0.0,0.0,0.0
hidden_lattice,hidden_target_logit_effect,strict,27,corrupt,top_hidden_delta,shifted_mask,1.0,,101,101,,,,0.0,0.0,0.0,0.0,0.0
hidden_lattice,hidden_target_logit_effect,strict,27,corrupt,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,0.0,0.0,0.0,0.0,0.0
hidden_lattice,hidden_target_logit_effect,strict,27,corrupt,top_hidden_delta,union_mask,1.0,,101,101,,,,0.0,0.0,0.0,0.0,0.0
hidden_lattice,hidden_target_logit_effect,strict,27,corrupt,visual+answer,answer_mask,1.0,,101,101,,,,1.068069306930693,0.7908415841584159,1.327970297029703,0.7623762376237624,5.326732673267327
