sample_id,image_filename,condition,mask_path,seed,actual_iou_with_union,valid_iou_le_0p10,area_px,reference_union_area_px
okvqa_val_01938,COCO_val2014_000000356263.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000356263\random16\random_control_04.png,1963559240,0.585007,0,184624,184624
okvqa_val_01938,COCO_val2014_000000356263.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000356263\random16\random_control_05.png,276028833,0.549971,0,184624,184624
okvqa_val_01938,COCO_val2014_000000356263.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000356263\random16\random_control_06.png,3560550586,0.532944,0,184624,184624
okvqa_val_01938,COCO_val2014_000000356263.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000356263\random16\random_control_07.png,863351025,0.502242,0,184624,184624
okvqa_val_01938,COCO_val2014_000000356263.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000356263\random16\random_control_08.png,107714546,0.499332,0,184624,184624
okvqa_val_01938,COCO_val2014_000000356263.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000356263\random16\random_control_09.png,4159529386,0.552212,0,184624,184624
okvqa_val_01938,COCO_val2014_000000356263.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000356263\random16\random_control_10.png,3389160474,0.547937,0,184624,184624
okvqa_val_01938,COCO_val2014_000000356263.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000356263\random16\random_control_11.png,2047548603,0.521142,0,184624,184624
okvqa_val_01938,COCO_val2014_000000356263.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000356263\random16\random_control_12.png,2952345093,0.566216,0,184624,184624
okvqa_val_01938,COCO_val2014_000000356263.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000356263\random16\random_control_13.png,3721184560,0.511039,0,184624,184624
okvqa_val_01938,COCO_val2014_000000356263.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000356263\random16\random_control_14.png,3815010079,0.521762,0,184624,184624
okvqa_val_01938,COCO_val2014_000000356263.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000356263\random16\random_control_15.png,2980790092,0.551377,0,184624,184624
okvqa_val_01938,COCO_val2014_000000356263.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000356263\random16\random_control_16.png,1859062489,0.529022,0,184624,184624
okvqa_val_01938,COCO_val2014_000000356263.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000356263\shifted.png,,0.665215,0,184624,184624
okvqa_val_01938,COCO_val2014_000000356263.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000356263\shuffled.png,94842248,0.542473,0,184624,184624
okvqa_val_02121,COCO_val2014_000000057345.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\random16\random_control_01.png,1240403505,0.850285,0,274512,274512
okvqa_val_02121,COCO_val2014_000000057345.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\random16\random_control_02.png,366842441,0.862134,0,274512,274512
okvqa_val_02121,COCO_val2014_000000057345.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\random16\random_control_03.png,1791050853,0.866629,0,274512,274512
okvqa_val_02121,COCO_val2014_000000057345.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\random16\random_control_04.png,246117149,0.857547,0,274512,274512
okvqa_val_02121,COCO_val2014_000000057345.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\random16\random_control_05.png,2830133415,0.880728,0,274512,274512
okvqa_val_02121,COCO_val2014_000000057345.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\random16\random_control_06.png,870662394,0.844876,0,274512,274512
okvqa_val_02121,COCO_val2014_000000057345.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\random16\random_control_07.png,4219675882,0.851183,0,274512,274512
okvqa_val_02121,COCO_val2014_000000057345.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\random16\random_control_08.png,282873511,0.8413,0,274512,274512
okvqa_val_02121,COCO_val2014_000000057345.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\random16\random_control_09.png,2695541546,0.875024,0,274512,274512
okvqa_val_02121,COCO_val2014_000000057345.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\random16\random_control_10.png,2578111592,0.854805,0,274512,274512
okvqa_val_02121,COCO_val2014_000000057345.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\random16\random_control_11.png,605662755,0.861199,0,274512,274512
okvqa_val_02121,COCO_val2014_000000057345.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\random16\random_control_12.png,3390742954,0.857522,0,274512,274512
okvqa_val_02121,COCO_val2014_000000057345.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\random16\random_control_13.png,4074320479,0.8413,0,274512,274512
okvqa_val_02121,COCO_val2014_000000057345.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\random16\random_control_14.png,494995828,0.849375,0,274512,274512
okvqa_val_02121,COCO_val2014_000000057345.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\random16\random_control_15.png,2828629094,0.8413,0,274512,274512
okvqa_val_02121,COCO_val2014_000000057345.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\random16\random_control_16.png,76506134,0.854798,0,274512,274512
okvqa_val_02121,COCO_val2014_000000057345.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\shifted.png,,0.8413,0,274512,274512
okvqa_val_02121,COCO_val2014_000000057345.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000057345\shuffled.png,796924709,0.851183,0,274512,274512
okvqa_val_02184,COCO_val2014_000000039961.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\random16\random_control_01.png,2427041541,0.200721,0,88956,88956
okvqa_val_02184,COCO_val2014_000000039961.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\random16\random_control_02.png,154437456,0.195308,0,88956,88956
okvqa_val_02184,COCO_val2014_000000039961.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\random16\random_control_03.png,2538158430,0.214682,0,88956,88956
okvqa_val_02184,COCO_val2014_000000039961.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\random16\random_control_04.png,3524179483,0.198044,0,88956,88956
okvqa_val_02184,COCO_val2014_000000039961.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\random16\random_control_05.png,2641165291,0.195308,0,88956,88956
okvqa_val_02184,COCO_val2014_000000039961.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\random16\random_control_06.png,2576561899,0.186879,0,88956,88956
okvqa_val_02184,COCO_val2014_000000039961.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\random16\random_control_07.png,3979642808,0.203539,0,88956,88956
okvqa_val_02184,COCO_val2014_000000039961.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\random16\random_control_08.png,4091862208,0.237597,0,88956,88956
okvqa_val_02184,COCO_val2014_000000039961.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\random16\random_control_09.png,813036539,0.21498,0,88956,88956
okvqa_val_02184,COCO_val2014_000000039961.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\random16\random_control_10.png,2582887615,0.204533,0,88956,88956
okvqa_val_02184,COCO_val2014_000000039961.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\random16\random_control_11.png,3597114569,0.194971,0,88956,88956
okvqa_val_02184,COCO_val2014_000000039961.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\random16\random_control_12.png,3531690554,0.196675,0,88956,88956
okvqa_val_02184,COCO_val2014_000000039961.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\random16\random_control_13.png,1455679868,0.204615,0,88956,88956
okvqa_val_02184,COCO_val2014_000000039961.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\random16\random_control_14.png,2192227517,0.223251,0,88956,88956
okvqa_val_02184,COCO_val2014_000000039961.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\random16\random_control_15.png,2387851254,0.201086,0,88956,88956
okvqa_val_02184,COCO_val2014_000000039961.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\random16\random_control_16.png,212847964,0.228835,0,88956,88956
okvqa_val_02184,COCO_val2014_000000039961.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\shifted.png,,0.0847036,1,88956,88956
okvqa_val_02184,COCO_val2014_000000039961.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000039961\shuffled.png,3472297251,0.193944,0,88956,88956
okvqa_val_03085,COCO_val2014_000000334566.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\random16\random_control_01.png,3855953620,0.0860921,1,75062,75062
okvqa_val_03085,COCO_val2014_000000334566.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\random16\random_control_02.png,3250565255,0.0549528,1,75062,75062
okvqa_val_03085,COCO_val2014_000000334566.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\random16\random_control_03.png,3861784795,0.0978952,1,75062,75062
okvqa_val_03085,COCO_val2014_000000334566.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\random16\random_control_04.png,499148277,0.0754639,1,75062,75062
okvqa_val_03085,COCO_val2014_000000334566.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\random16\random_control_05.png,1086393146,0.0658885,1,75062,75062
okvqa_val_03085,COCO_val2014_000000334566.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\random16\random_control_06.png,4081720253,0.0508617,1,75062,75062
okvqa_val_03085,COCO_val2014_000000334566.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\random16\random_control_07.png,2197571288,0.0637737,1,75062,75062
okvqa_val_03085,COCO_val2014_000000334566.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\random16\random_control_08.png,1649773603,0.0457959,1,75062,75062
okvqa_val_03085,COCO_val2014_000000334566.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\random16\random_control_09.png,2101572649,0.0715795,1,75062,75062
okvqa_val_03085,COCO_val2014_000000334566.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\random16\random_control_10.png,4200858155,0.0932261,1,75062,75062
okvqa_val_03085,COCO_val2014_000000334566.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\random16\random_control_11.png,1316894621,0.090241,1,75062,75062
okvqa_val_03085,COCO_val2014_000000334566.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\random16\random_control_12.png,875670008,0.0423468,1,75062,75062
okvqa_val_03085,COCO_val2014_000000334566.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\random16\random_control_13.png,352039042,0.0687492,1,75062,75062
okvqa_val_03085,COCO_val2014_000000334566.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\random16\random_control_14.png,713145950,0.0959876,1,75062,75062
okvqa_val_03085,COCO_val2014_000000334566.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\random16\random_control_15.png,386712535,0.0731268,1,75062,75062
okvqa_val_03085,COCO_val2014_000000334566.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\random16\random_control_16.png,3862398838,0.0483959,1,75062,75062
okvqa_val_03085,COCO_val2014_000000334566.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\shifted.png,,0.0856994,1,75062,75062
okvqa_val_03085,COCO_val2014_000000334566.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000334566\shuffled.png,3053376491,0.0905657,1,75062,75062
okvqa_val_03506,COCO_val2014_000000206831.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\random16\random_control_01.png,587278139,0.813249,0,232988,232988
okvqa_val_03506,COCO_val2014_000000206831.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\random16\random_control_02.png,103973758,0.815623,0,232988,232988
okvqa_val_03506,COCO_val2014_000000206831.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\random16\random_control_03.png,1109087131,0.822069,0,232988,232988
okvqa_val_03506,COCO_val2014_000000206831.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\random16\random_control_04.png,3828063650,0.815623,0,232988,232988
okvqa_val_03506,COCO_val2014_000000206831.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\random16\random_control_05.png,612815509,0.826898,0,232988,232988
okvqa_val_03506,COCO_val2014_000000206831.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\random16\random_control_06.png,3301449174,0.815623,0,232988,232988
okvqa_val_03506,COCO_val2014_000000206831.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\random16\random_control_07.png,3746902814,0.813249,0,232988,232988
okvqa_val_03506,COCO_val2014_000000206831.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\random16\random_control_08.png,1275587705,0.822782,0,232988,232988
okvqa_val_03506,COCO_val2014_000000206831.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\random16\random_control_09.png,3780052091,0.820041,0,232988,232988
okvqa_val_03506,COCO_val2014_000000206831.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\random16\random_control_10.png,4258709364,0.826512,0,232988,232988
okvqa_val_03506,COCO_val2014_000000206831.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\random16\random_control_11.png,1169047738,0.820041,0,232988,232988
okvqa_val_03506,COCO_val2014_000000206831.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\random16\random_control_12.png,4115593242,0.822782,0,232988,232988
okvqa_val_03506,COCO_val2014_000000206831.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\random16\random_control_13.png,2566073900,0.826898,0,232988,232988
okvqa_val_03506,COCO_val2014_000000206831.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\random16\random_control_14.png,246412120,0.827257,0,232988,232988
okvqa_val_03506,COCO_val2014_000000206831.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\random16\random_control_15.png,1908600335,0.820041,0,232988,232988
okvqa_val_03506,COCO_val2014_000000206831.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\random16\random_control_16.png,254180328,0.829674,0,232988,232988
okvqa_val_03506,COCO_val2014_000000206831.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\shifted.png,,0.813249,0,232988,232988
okvqa_val_03506,COCO_val2014_000000206831.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000206831\shuffled.png,2677123495,0.815623,0,232988,232988
okvqa_val_03609,COCO_val2014_000000529507.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\random16\random_control_01.png,1758505797,0.448633,0,152754,152754
okvqa_val_03609,COCO_val2014_000000529507.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\random16\random_control_02.png,4036571481,0.434916,0,152754,152754
okvqa_val_03609,COCO_val2014_000000529507.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\random16\random_control_03.png,3186241747,0.453513,0,152754,152754
okvqa_val_03609,COCO_val2014_000000529507.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\random16\random_control_04.png,3344530121,0.447645,0,152754,152754
okvqa_val_03609,COCO_val2014_000000529507.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\random16\random_control_05.png,998080462,0.424399,0,152754,152754
okvqa_val_03609,COCO_val2014_000000529507.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\random16\random_control_06.png,749918688,0.473876,0,152754,152754
okvqa_val_03609,COCO_val2014_000000529507.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\random16\random_control_07.png,865882607,0.474766,0,152754,152754
okvqa_val_03609,COCO_val2014_000000529507.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\random16\random_control_08.png,562439597,0.474303,0,152754,152754
okvqa_val_03609,COCO_val2014_000000529507.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\random16\random_control_09.png,3841069630,0.465927,0,152754,152754
okvqa_val_03609,COCO_val2014_000000529507.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\random16\random_control_10.png,2657203194,0.452725,0,152754,152754
okvqa_val_03609,COCO_val2014_000000529507.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\random16\random_control_11.png,1333882696,0.446164,0,152754,152754
okvqa_val_03609,COCO_val2014_000000529507.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\random16\random_control_12.png,2620805100,0.417342,0,152754,152754
okvqa_val_03609,COCO_val2014_000000529507.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\random16\random_control_13.png,4283907040,0.454191,0,152754,152754
okvqa_val_03609,COCO_val2014_000000529507.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\random16\random_control_14.png,297498233,0.454343,0,152754,152754
okvqa_val_03609,COCO_val2014_000000529507.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\random16\random_control_15.png,887606996,0.456326,0,152754,152754
okvqa_val_03609,COCO_val2014_000000529507.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\random16\random_control_16.png,2156657573,0.41908,0,152754,152754
okvqa_val_03609,COCO_val2014_000000529507.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\shifted.png,,0.381289,0,152754,152754
okvqa_val_03609,COCO_val2014_000000529507.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000529507\shuffled.png,304452618,0.457882,0,152754,152754
okvqa_val_03979,COCO_val2014_000000302787.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000302787\random16\random_control_01.png,2267244488,0.0643163,1,80242,80242
okvqa_val_03979,COCO_val2014_000000302787.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000302787\random16\random_control_02.png,1705626077,0.099876,1,80242,80242
okvqa_val_03979,COCO_val2014_000000302787.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000302787\random16\random_control_03.png,976185681,0.0895858,1,80242,80242
okvqa_val_03979,COCO_val2014_000000302787.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000302787\random16\random_control_04.png,2885342362,0.0867672,1,80242,80242
okvqa_val_03979,COCO_val2014_000000302787.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000302787\random16\random_control_05.png,340950967,0.0680136,1,80242,80242
okvqa_val_03979,COCO_val2014_000000302787.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000302787\random16\random_control_06.png,1675256330,0.0451239,1,80242,80242
okvqa_val_03979,COCO_val2014_000000302787.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000302787\random16\random_control_07.png,2527727720,0.0784635,1,80242,80242
okvqa_val_03979,COCO_val2014_000000302787.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000302787\random16\random_control_08.png,1309143378,0.0471288,1,80242,80242
okvqa_val_03979,COCO_val2014_000000302787.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000302787\random16\random_control_09.png,2291518892,0.0394445,1,80242,80242
okvqa_val_03979,COCO_val2014_000000302787.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000302787\random16\random_control_10.png,1141234898,0.082187,1,80242,80242
okvqa_val_03979,COCO_val2014_000000302787.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000302787\random16\random_control_11.png,3848357986,0.0975516,1,80242,80242
okvqa_val_03979,COCO_val2014_000000302787.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000302787\random16\random_control_12.png,3120596151,0.0945648,1,80242,80242
okvqa_val_03979,COCO_val2014_000000302787.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000302787\random16\random_control_13.png,2403025878,0.099876,1,80242,80242
